,data
3757,"help,

info on pfizer vaccine dose for 2 areas in Jakarta, Fatmawati, dong🙏

thank you💖"
3758,Over 350 thousand Pfizer Vaccines Arrive at Ahmad Yani Airport Semarang https://t.co/ejyOyxlLG1 via @antvnewsplus #vaccine #Pfizer #Covid_19
3759,"Indonesia has received 358,020 doses of the Pfizer vaccine for the 109th stage of the vaccine.

#VaccinUntukKita https://t.co/vuVaSKzllr"
3760,"As efforts to accelerate vaccination, Usman continues to remind the public to remain disciplined in implementing the protocol… https://t.co/yXamxkMTw6"
3761,"Indonesia has received the 109th stage of the Covid-19 vaccine in the form of 358,020 doses of Pfizer vaccine.
More: #Vaccination
https://t.co/24tqoseEBn"
3762,"Indonesia has received the 109th stage of the Covid-19 vaccine in the form of 358,020 doses of Pfizer vaccine.
More: #Vaccination
https://t.co/KwfxxlaJg6"
3763,"Over 350,000 Pfizer Vaccine Doses Directly Sent to Central Java https://t.co/l4tA8NWAdu"
3764,"More than 350,000 doses of Pfizer vaccine were sent directly to Central Java https://t.co/gNNG1Lrw22"
3765,"Tomorrow there will be Sinovac, Astra, Moderna and Pfizer. Hopefully I don't give the wrong code, usually 2 types of vaccines are already dizzy. How about tomorrow 4 types"
3766,350 Thousand More Pfizer Vaccines Arrive at Ahmad Yani Airport Semarang https://t.co/fJMw36dTwl
3767,Over 350 thousand Pfizer Vaccines Arrive at Ahmad Yani Airport Semarang https://t.co/gyau0cdap3 https://t.co/e8CHSHqXv1
3768,"want to show off after the pfizer vaccine
but my left hand is so sore"
3769,"Bengkalis Regent, Kasmarni, sent a letter requesting a vaccine to the Ministry of Health. The result, 72,290 doses of Pfize… https://t.co/zIF8FpKk3c"
3770,358 Thousand Pfizer Vaccines Arrive at Ahmad Yani Airport Semarang https://t.co/bjbPtLGiOq
3771,The late vaccine is sick because of pfizer
3772,"""BioNTech and Pfizer (PFE.N) COVID-19 vaccine is likely to offer strong protection against p… https://t.co/FOgJOJOGx8"
3773,"Location of Pfizer, Sinovac, Astrazeneca Vaccines in Tangsel and Tangerang City, Wednesday 1 December
 
https://t.co/zhE6IkRX6J… https://t.co/VUePBK82qp"
3774,"CEO of Pharmaceutical Company Pfizer Inc., Albert Bourla today (30 / 11) said that currently his party has m… https://t.co/6iqTDm9zKp"
3775,"Umrah pilgrims from Indonesia who receive vaccines recognized by Saudi Arabia, namely Pfizer, Moderna, AstraZeneca (AZ), and J&amp;… https://t.co/erxeaGMpCr"
3776,"Quote: Umrah pilgrims from Indonesia who receive vaccines recognized by Saudi Arabia, namely Pfizer, Moderna, AstraZeneca (AZ)… https://t.co/dyZ99GTBeN"
3777,"Schedule &amp; Location of Tangerang City Vaccines on December 2, 2021, Get Free Sinovac and Pfizer Covid-19 Vaccines https://t.co/4oWS5KDr7A"
3778,"Schedule &amp; Location of Tangerang City Vaccines on December 4, 2021 Immediately Get Sinovac and Pfizer Covid-19 Vaccines https://t.co/MuquMpYahn"
3779,"Schedule &amp; Location of the Tangerang City Vaccine on December 1, 2021 Immediately Get Sinovac and Pfizer Covid-19 Vaccines https://t.co/yf5PGTqUDb"
3780,Schedule &amp; Location of the Tangerang City Vaccine in December 2021. Don't Ignore the Sinovac and Pfizer Covid-19 Vaccines! https://t.co/UBfWjuMTKi
3781,"For those of you who haven't been vaccinated and want Pfizer, you can come to Transmart Mxmall until the 5th of December. With a note later dose… https://t.co/CdVAsEsuuP"
3782,Pfizer and Moderna Begin Development of Vaccine Against Omicron Variant https://t.co/loSCdzSPbz https://t.co/gEoAsBb3yg
3783,@NCTsmtown GO AHEAD I HAVE THE PFIZER VACCINE TWICE👍🏻
3784,"You know, it's not suitable for this pfizer vaccine. I want a dose of 1 or 2 when I have a fever + galo after the vaccine -_
damnn"
3785,"Whoever wants to take the booster vaccine (PFIZER), can fill out this form to select the date. I filled it up last night, this morning already… https://t.co/26ySSvK92K"
3786,"I'm not afraid, Jake, come here
I've vaccinated pfizer twice https://t.co/TJUxoANZJl"
3787,Pfizer has Started Testing Latest Version of Covid-19 Vaccine to Combat Omicron Variant… https://t.co/Cz0MhJFYSx
3788,"I got covid and I'm not sick like getting the pfizer vaccine.. but as painful as this booster is, it hurts again to be betrayed by the people we love."
3789,"@tokoduaputra88 @lolokrisna16 @AdamPrabata Vaccines that only use Protein S eg: Pfizer, Moderna, J&amp;J, Astrazene… https://t.co/3PBibmxk64"
3790,"Moderna and Pfizer Prepare Special Vaccines for the Omicron Variant
Click to read: https://t.co/5xKupS894v"
3791,"@Iren___E Residents Are Asked Not to Doubt About Pfizer and AstraZeneca Vaccines, Minister of Health Makes Sure It's Safe
https://t.co/ACJ1HPVEU2"
3792,"pfizer jarene is the most effective vaccine, let me give this vaccine, how come I don't feel any side effects, yo. do you want to fill it with lime marimas?"
3793,"Residents Asked Not to Doubt About Pfizer and AstraZeneca Vaccines, Minister of Health Makes Sure It's Safe
https://t.co/6wDdCSnPRY
Omicron Countermeasures Pro"
3794,"@spojane Yes, you can, but I don't know if all vaccines are allowed or not, because some places still prioritize boosters... https://t.co/ZZcccxEPPG"
3795,Two doctors who had received the Pfizer booster vaccine in Israel were detected as infected with the Omicron variant of COVID-19. Be… https://t.co/2MWWihoTQi
3796,"I'm even more jealous of my friend who went to the US because:
1. Watch concert bias
2. Nataru is there too
3. Get the Pfizer booster vaccine… https://t.co/WGT9UyJXxn"
3797,@BakorFess Some countries really can't have a pfizer booster or other vaccines
3798,"Prepare Weapons to Fight Omicron Variants, Moderna and Pfizer Are Designing Special Vaccines https://t.co/BNZL7F6A92"
3799,"@santeira Any vaccine in the form of mRNA is a danger for the long term like Pfizer, Moderna and others"
3800,"Thank God the pfizer vaccine has arrived... hopefully it can
 #SinergiMembangunRI https://t.co/TQMR5rsHav"
3801,819 thousand doses of pfizer vaccine arrived in Indonesia. #SinergiMembangunRI https://t.co/tQUIPmfR5T
3802,"The good news is that 819 thousand doses of pfizer vaccine have arrived in Indonesia, for those who haven't been vaccinated, hurry up!… https://t.co/nPeDkzJUkf"
3803,There are 819 thousand Pfizer vaccines that arrived in Indonesia on December 31 yesterday… https://t.co/B8Ly3ATcOE
3804,Indonesia again received 819 thousand doses of Pfizer brand vaccine #SinergiMembangunRI https://t.co/6qtgiKcRvU
3805,A total of 819 thousand pfizer brand vaccines arrived in Indonesia #SinergiMembangunRI https://t.co/nvnK563Lb5
3806,"Wow, reportedly 819k doses of pfizer vaccine arrived in Indonesia on Friday December 31st.. #SinergiMembangunRI https://t.co/JOY9vmpXUD"
3807,"Indonesia gets the pfizer vaccine
#SinergiMembangunRI https://t.co/2mep2NtBoR"
3808,"Indonesia again received as many as 819 thousand doses of Pfizer vaccine.
#SinergiMembangunRI https://t.co/9M2dkts9Da"
3809,"819 thousand doses of pfizer vaccine arrive in Indonesia

#SinergiMembangunRI https://t.co/zLH8grLoz4"
3810,819 Thousand Pfizer Vaccines Arrive in Indonesia #SinergiMembangunRI https://t.co/0kMvHMIjY7
3811,"Yuhuu, finally 819 thousand doses of pfizer vaccine have arrived in Indonesia lol
#SinergiMembangunRI https://t.co/pnaDp7vnUc"
3812,"819 thousand social media for the pfizer vaccine have arrived in Indonesia. Again, Indonesia received the pfizer brand vaccine on Friday 31… https://t.co/JwgW6JxjdD"
3813,"I just want to inform you that 819 thousand doses of pfizer vaccine arrived in Indonesia, guys #SinergiMembangunRI https://t.co/8ddyRAnfMJ"
3814,"Indonesia has received back 819 thousand doses of the PFizer vaccine.
#SinergiMembangunRI https://t.co/PQxKGzuxma"
3815,Approximately 819 thousand doses of Pfizer vaccine have arrived in Indonesia #SinergiMembangunRI https://t.co/k6VOmX38yH
3816,"Thousands of vaccines arrived in Indonesia on Friday 31 December 2021 with the pfizer vaccine type
#SinergiMembangunRI https://t.co/ProJNfvDCL"
3817,"819 thousand doses of pfizer vaccine arrived in Indonesia, Alhamdulillah.
#SinergiMembangunRI https://t.co/4NUDAmq29i"
3818,A total of 819 thousand doses of pfizer vaccine have arrived in Indonesia #SinergiMembangunRI https://t.co/NqC83kJRL7
3819,Indonesia has again received the pfizer brand of vaccine. #SinergiMembangunRI https://t.co/TxsKywuVjP
3820,"Indonesia has received the pfizer vaccine, totaling 819 thousand doses of #SinergiMembangunRI https://t.co/DOcNqXVnse"
3821,"A total of 819 thousand doses of pfizer vaccine have arrived in Indonesia
#SinergiMembangunRI https://t.co/bb3yzez3BN"
3822,"The pfizer brand vaccine arrives again in Indonesia
#SinergiMembangunRI https://t.co/E6Vrh1uKNV"
3823,"Wow, 819 thousand doses of pfizer vaccine arrived in Indonesia, those who haven't been vaccinated, let's hurry up #SinergiMembangunRI… https://t.co/FEcS5feMK9"
3824,"Indonesia again receives 819,000 doses of Pfizer brand vaccines
#SinergiMembangunRI https://t.co/y14nhwYt8C"
3825,"A total of 819 thousand pfizer vaccines have landed in Indonesia
#SinergiMembangunRI https://t.co/deOuWzMGkO"
3826,"Indonesia again receives pfizer brand vaccine
#SinergiMembangunRI https://t.co/eVnx6Onsks"
3827,"Indonesia again received 819,000 doses of the pfizer brand vaccine...
#SinergiMembangunRI #loqxjnd https://t.co/6Qp63Gr4XR"
3828,"Indonesia again received 819,000 doses of the pfizer brand vaccine on December 31, 2021… https://t.co/IZsIb81p6n"
3829,"Indonesia again received 819,000 doses of the pfizer brand vaccine.
#SinergiMembangunRI https://t.co/k3yOIUpIMo"
3830,"Wow. There are as many as 819 thousand doses of pfizer vaccine arriving in Indonesia
#SinergiMembangunRI https://t.co/DhwBONs1nw"
3831,"Great pfizer talk.. initially said within 6 months after the 2nd dose. He had a pig talk flying too. Ended up,… https://t.co/8QtVvVVnCW"
3832,https://t.co/NLwkEymy9e
3833,"""Study: Pfizer's Sinovac Plus Booster Vaccine Doesn't Work Against Omicron"" https://t.co/tudPsMynNf"
3834,forget 55 years - FDA says it takes 75 years to release complete Pfizer vaccine documents/data… https://t.co/WBcuJRctoh
3835,"Pfizer and Sinovac boosters can be found at the Basketball Board, Kampung Jawa starting 03 JANUARY 2022 (ISNIN).… https://t.co/bkGQhsbzff"
3836,"Airlangga Hartarto: Booster Vaccine Started First! There are Pfizer, Moderna, Sinovac, and Sinopharm… https://t.co/U1fIVNpsYg"
3837,@semucil The guy who vaccinates pfizer. https://t.co/5nIaggAomy
3838,"Today is just the 2nd pfizer vaccine, there are no side effects except for the numbness around the injection site."
3839,"@cypherbros Pfizer doesn't work as a booster for those who previously used Sinovac, so those who vaccinated 1 & 2 using Sinovac had to have a booster… https://t.co/tQsUoiQ6l5"
3840,"Closing the Year, 9 Million Pfizer and Sinovac Vaccines Arrive in Indonesia

#SatgasCovid19 #RememberPesanIbu #PakaiMasker… https://t.co/T0H95jKgsz"
3841,"Study: Pfizer's Sinovac Plus Booster Vaccine Doesn't Work Against Omicron [@CNNIndonesia]

https://t.co/myvpqhdOJe"
3842,"@winkyoong I'm not takooot, I've had the pfizer vaccine neeeh"
3843,"Just this year, I took the vaccine 4 times, I feel like I'm a baby, haha

1st Dose Sinovac,
2nd Dose Sinovac,
There must be 1 do… https://t.co/hGxlGTgcg5"
3844,Study: Pfizer's Sinovac Plus Booster Vaccine Doesn't Work Against Omicron https://t.co/IEySl3vqKC
3845,"#HoaxBuster
[FALSE] Pfizer and Moderna mRNA vaccines are dangerous for children

More: https://t.co/jT45FyI9Gu"
3846,"Sinovac VS Pfizer
Finally, trade competition, which one is more effective against the virus.

Business is Business.

https://t.co/6b6XudZ8eV"
3847,FORWARD LO PARK JONGSEONG!! I HAVE THE PFIZER VACCINE Twice!!! https://t.co/kc0neuwODd
3848,Turn Back Hoax: [FALSE] Pfizer and Moderna mRNA vaccines are dangerous for children https://t.co/nC2Q7vLpE5
3849,Turn Back Hoax: [FALSE] Pfizer and Moderna mRNA vaccines are dangerous for children https://t.co/FUvpKwxzq4
3850,"Closing the Year, 9 Million Pfizer and Sinovac Vaccines Arrive in Indonesia https://t.co/x6TCO7vINR"
3851,The Israeli health authorities on Thursday (30/12) finally approved the administration of the fourth dose of the Covid-19 vaccine for… https://t.co/Qu07NsgYtT
3852,"RI to Build Vaccine Research Center in Bali in Collaboration with Brands and Pfizer.!!

#NKRIHarusmoreMaju https://t.co/y7sjHjgmsF"
3853,@Kirby_Ar I vaccinated pfizer
3854,"@Patiunus14 The point is not an expert / no, but someone wants business, bro. Cooperation in making vaccines in Bali in collaboration with M… https://t.co/KbYpwsrtxA"
3855,"Salute to Eunhae, pfizer's primary vaccine, I'm just a booster like this 😂"
3856,"Serda Giman Haryanto Babinsa, Newung Koramil-13/Sukodono Village, carried out vaccine monitoring/assistance activities https://t.co/rYXWlMhwis"
3857,"Vaccination at UMY is delicious... it's fast. get a soft cloth mask. Got Pfizer Booster. Dl 12 sinovac.

Alhamdulillah… https://t.co/O6KHdBQoLP"
3858,Corminaty(Pfizer) for children is the vaccine used in #PICKids. The following is a blessing notice… https://t.co/h12m3IY3Ie
3859,Moderna is the second vaccine to be fully licensed in the US. The first vaccine to get a user permit… https://t.co/SS5LJBYryV
3860,"Monday, 31/1/2022 at 08.30 WIT until finished Serda Giman Haryanto Babinsa, Newung Village Koramil-13/Sukodono, active… https://t.co/raVKNLWUBd"
3861,"About 250 people marched at Pfizer's mart in Montrouge on the outskirts of Paris on Saturday, to argue against the v... https://t.co/jxyZsIu1kg"
3862,"Found a pfizer ad that says erectile dysfunction can be treated

Let's vaccinate so that grandpa doesn't sluggish"
3863,"I'm using gpu ah, it's hard to find the pfizer vaccine around and it's not there yet and it ends up shopping."
3864,"@LordCondet Don't go sinovac bro, it's better if pfizer has the best efficacy compared to other vaccines."
3865,"Thank God I had the booster vaccine this morning. Pfizer Vaccines
Effect :
the head is a bit dizzy but not too heavy... https://t.co/0Q1ggjKM4I"
3866,"If the recipient of the vaccine immediately checks blood and thorax photos and drinks hot. If the recipient is sick, it is immediately declared… https://t.co/OVWe4j9vwf"
3867,"After the pfizer vaccine, thank God the macbook isn't slow anymore, it's just the airdrop that doesn't work"
3868,@LurahKW @dr_koko28 The government has already collaborated with China to establish a vaccine factory in Pulogadung &amp; collaboration with pfizer....
3869,"@sbyfess I'm using pfizer and it feels like my hands are sore for 2 days. Thank God I've been vaccinated 3 times, I've never felt the heat of the whole body."
3870,"Alhamdulillah, today I got the booster vaccine, got Pfizer. The kipi is very safe, only the injection used arm is getting thinner https://t.co/71Uq5E7JYc"
3871,"@sbyfess Sorry oot, please let me know if there is a pfizer vaccine 🙏🙏"
3872,"Today, I got the booster vaccine from Pfizer, only 1/2 dose until now my hand still hurts 👍😂. How about the full dose x 2? Wkwkw"
3873,"Do you want to be quiet with yourself, after the pfizer vaccine, can you until this hour I just arrived home, even though I've already paid... https://t.co/BSIo8XgeFF"
3874,Corminaty (Pfizer) for children is the vaccine used in #PICKids. The following is an announcement with a variety of… https://t.co/PltPsA7Io5
3875,@AzimatulKhusna sorry for joining the pfizer vaccine or moderna?
